row,col,entryHex,tileIndex,palette,priority,hflip,vflip
11,27,0x0000,0,0,0,0,0
11,28,0x0000,0,0,0,0,0
11,29,0x0000,0,0,0,0,0
11,30,0x0000,0,0,0,0,0
11,31,0x0000,0,0,0,0,0
11,32,0x0004,4,0,0,0,0
11,33,0x0005,5,0,0,0,0
11,34,0x0005,5,0,0,0,0
11,35,0x0005,5,0,0,0,0
11,36,0x40F1,241,0,0,1,0
11,37,0x01C9,457,0,0,0,0
11,38,0x01CA,458,0,0,0,0
11,39,0x01CB,459,0,0,0,0
11,40,0x01CC,460,0,0,0,0
11,41,0x01CD,461,0,0,0,0
11,42,0x01CE,462,0,0,0,0
11,43,0x00EF,239,0,0,0,0
11,44,0x00F0,240,0,0,0,0
11,45,0x40E9,233,0,0,1,0
11,46,0x01CF,463,0,0,0,0
11,47,0x01D0,464,0,0,0,0
11,48,0x01D1,465,0,0,0,0
11,49,0x01D2,466,0,0,0,0
11,50,0x01D3,467,0,0,0,0
11,51,0x01D4,468,0,0,0,0
11,52,0x01D5,469,0,0,0,0
11,53,0x01D6,470,0,0,0,0
11,54,0x0121,289,0,0,0,0
11,55,0x0005,5,0,0,0,0
11,56,0x0005,5,0,0,0,0
11,57,0x0005,5,0,0,0,0
11,58,0x0005,5,0,0,0,0
11,59,0x0005,5,0,0,0,0
11,60,0x0005,5,0,0,0,0
11,61,0x0005,5,0,0,0,0
11,62,0x0005,5,0,0,0,0
11,63,0x4004,4,0,0,1,0
12,0,0x0000,0,0,0,0,0
12,1,0x0000,0,0,0,0,0
12,2,0x0000,0,0,0,0,0
12,3,0x0000,0,0,0,0,0
12,4,0x0000,0,0,0,0,0
12,5,0x0000,0,0,0,0,0
12,6,0x0000,0,0,0,0,0
12,7,0x0000,0,0,0,0,0
12,8,0x0000,0,0,0,0,0
12,9,0x0000,0,0,0,0,0
12,10,0x0000,0,0,0,0,0
12,11,0x0000,0,0,0,0,0
12,12,0x0000,0,0,0,0,0
12,13,0x0000,0,0,0,0,0
12,14,0x0000,0,0,0,0,0
12,15,0x0000,0,0,0,0,0
12,16,0x0000,0,0,0,0,0
12,17,0x0000,0,0,0,0,0
12,18,0x0000,0,0,0,0,0
12,19,0x0000,0,0,0,0,0
12,20,0x0000,0,0,0,0,0
12,21,0x0000,0,0,0,0,0
12,22,0x0000,0,0,0,0,0
12,23,0x0000,0,0,0,0,0
12,24,0x0000,0,0,0,0,0
12,25,0x0000,0,0,0,0,0
12,26,0x0000,0,0,0,0,0
12,27,0x0000,0,0,0,0,0
12,28,0x0000,0,0,0,0,0
12,29,0x0000,0,0,0,0,0
12,30,0x0000,0,0,0,0,0
12,31,0x0000,0,0,0,0,0
12,32,0x0004,4,0,0,0,0
12,33,0x0005,5,0,0,0,0
12,34,0x0005,5,0,0,0,0
12,35,0x0005,5,0,0,0,0
12,36,0x01D7,471,0,0,0,0
12,37,0x01D8,472,0,0,0,0
12,38,0x01D9,473,0,0,0,0
12,39,0x01DA,474,0,0,0,0
12,40,0x01DB,475,0,0,0,0
12,41,0x4143,323,0,0,1,0
12,42,0x01DC,476,0,0,0,0
12,43,0x01DD,477,0,0,0,0
12,44,0x00FE,254,0,0,0,0
12,45,0x01DE,478,0,0,0,0
12,46,0x01DF,479,0,0,0,0
12,47,0x01E0,480,0,0,0,0
12,48,0x01E1,481,0,0,0,0
12,49,0x80C0,192,0,0,0,1
12,50,0x01E2,482,0,0,0,0
12,51,0x01E3,483,0,0,0,0
12,52,0x01E4,484,0,0,0,0
12,53,0x01E5,485,0,0,0,0
12,54,0x01E6,486,0,0,0,0
12,55,0x0005,5,0,0,0,0
12,56,0x0005,5,0,0,0,0
12,57,0x0005,5,0,0,0,0
12,58,0x0005,5,0,0,0,0
12,59,0x0005,5,0,0,0,0
12,60,0x0005,5,0,0,0,0
12,61,0x0005,5,0,0,0,0
12,62,0x0005,5,0,0,0,0
12,63,0x4004,4,0,0,1,0
13,0,0x0000,0,0,0,0,0
13,1,0x0000,0,0,0,0,0
13,2,0x0000,0,0,0,0,0
13,3,0x0000,0,0,0,0,0
13,4,0x0000,0,0,0,0,0
13,5,0x0000,0,0,0,0,0
13,6,0x0000,0,0,0,0,0
13,7,0x0000,0,0,0,0,0
13,8,0x0000,0,0,0,0,0
13,9,0x0000,0,0,0,0,0
13,10,0x0000,0,0,0,0,0
13,11,0x0000,0,0,0,0,0
13,12,0x0000,0,0,0,0,0
13,13,0x0000,0,0,0,0,0
13,14,0x0000,0,0,0,0,0
13,15,0x0000,0,0,0,0,0
13,16,0x0000,0,0,0,0,0
13,17,0x0000,0,0,0,0,0
13,18,0x0000,0,0,0,0,0
13,19,0x0000,0,0,0,0,0
13,20,0x0000,0,0,0,0,0
13,21,0x0000,0,0,0,0,0
13,22,0x0000,0,0,0,0,0
13,23,0x0000,0,0,0,0,0
13,24,0x0000,0,0,0,0,0
13,25,0x0000,0,0,0,0,0
13,26,0x0000,0,0,0,0,0
13,27,0x0000,0,0,0,0,0
13,28,0x0000,0,0,0,0,0
13,29,0x0000,0,0,0,0,0
13,30,0x0000,0,0,0,0,0
13,31,0x0000,0,0,0,0,0
13,32,0x0004,4,0,0,0,0
13,33,0x0005,5,0,0,0,0
13,34,0x0005,5,0,0,0,0
13,35,0x0005,5,0,0,0,0
13,36,0x0005,5,0,0,0,0
13,37,0x0149,329,0,0,0,0
13,38,0x01E7,487,0,0,0,0
13,39,0x01E8,488,0,0,0,0
13,40,0x01E9,489,0,0,0,0
13,41,0x01EA,490,0,0,0,0
13,42,0x01EB,491,0,0,0,0
13,43,0x01EC,492,0,0,0,0
13,44,0x01ED,493,0,0,0,0
13,45,0x01EE,494,0,0,0,0
13,46,0x010F,271,0,0,0,0
13,47,0x0116,278,0,0,0,0
13,48,0x01C5,453,0,0,0,0
13,49,0x01EF,495,0,0,0,0
13,50,0x0005,5,0,0,0,0
13,51,0x0005,5,0,0,0,0
13,52,0x0005,5,0,0,0,0
13,53,0x0005,5,0,0,0,0
13,54,0x0005,5,0,0,0,0
13,55,0x0005,5,0,0,0,0
13,56,0x0005,5,0,0,0,0
13,57,0x0005,5,0,0,0,0
13,58,0x0005,5,0,0,0,0
13,59,0x0005,5,0,0,0,0
13,60,0x0005,5,0,0,0,0
13,61,0x0005,5,0,0,0,0
13,62,0x0005,5,0,0,0,0
13,63,0x4004,4,0,0,1,0
14,0,0x0001,1,0,0,0,0
14,1,0x0002,2,0,0,0,0
14,2,0x0003,3,0,0,0,0
14,3,0x0003,3,0,0,0,0
14,4,0x0003,3,0,0,0,0
14,5,0x0003,3,0,0,0,0
14,6,0x0003,3,0,0,0,0
14,7,0x0003,3,0,0,0,0
14,8,0x0003,3,0,0,0,0
14,9,0x0003,3,0,0,0,0
14,10,0x0003,3,0,0,0,0
14,11,0x0003,3,0,0,0,0
14,12,0x0003,3,0,0,0,0
14,13,0x0003,3,0,0,0,0
14,14,0x0003,3,0,0,0,0
14,15,0x0003,3,0,0,0,0
14,16,0x0003,3,0,0,0,0
14,17,0x0003,3,0,0,0,0
14,18,0x0003,3,0,0,0,0
14,19,0x0003,3,0,0,0,0
14,20,0x0003,3,0,0,0,0
14,21,0x0003,3,0,0,0,0
14,22,0x0003,3,0,0,0,0
14,23,0x0003,3,0,0,0,0
14,24,0x0003,3,0,0,0,0
14,25,0x0003,3,0,0,0,0
14,26,0x0003,3,0,0,0,0
14,27,0x0003,3,0,0,0,0
14,28,0x0003,3,0,0,0,0
14,29,0x0003,3,0,0,0,0
14,30,0x4002,2,0,0,1,0
14,31,0x4001,1,0,0,1,0
14,32,0x0004,4,0,0,0,0
14,33,0x0005,5,0,0,0,0
14,34,0x0005,5,0,0,0,0
14,35,0x0005,5,0,0,0,0
14,36,0x0005,5,0,0,0,0
14,37,0x0005,5,0,0,0,0
14,38,0x0005,5,0,0,0,0
14,39,0x01F0,496,0,0,0,0
14,40,0x01F1,497,0,0,0,0
14,41,0x01F2,498,0,0,0,0
14,42,0x01F3,499,0,0,0,0
14,43,0x01F4,500,0,0,0,0
14,44,0x01F5,501,0,0,0,0
14,45,0x01F6,502,0,0,0,0
14,46,0x01F7,503,0,0,0,0
14,47,0x0005,5,0,0,0,0
14,48,0x00AA,170,0,0,0,0
14,49,0x0005,5,0,0,0,0
14,50,0x0005,5,0,0,0,0
14,51,0x0005,5,0,0,0,0
14,52,0x0005,5,0,0,0,0
14,53,0x0005,5,0,0,0,0
14,54,0x0005,5,0,0,0,0
14,55,0x0005,5,0,0,0,0
14,56,0x0005,5,0,0,0,0
14,57,0x0005,5,0,0,0,0
14,58,0x0005,5,0,0,0,0
14,59,0x0005,5,0,0,0,0
14,60,0x0005,5,0,0,0,0
14,61,0x0005,5,0,0,0,0
14,62,0x0005,5,0,0,0,0
14,63,0x4004,4,0,0,1,0
15,0,0x0004,4,0,0,0,0
15,1,0x0005,5,0,0,0,0
15,2,0x0006,6,0,0,0,0
15,3,0x0007,7,0,0,0,0
15,4,0x0008,8,0,0,0,0
15,5,0x0009,9,0,0,0,0
15,6,0x000A,10,0,0,0,0
15,7,0x000B,11,0,0,0,0
15,8,0x000C,12,0,0,0,0
15,9,0x000D,13,0,0,0,0
15,10,0x000E,14,0,0,0,0
15,11,0x000F,15,0,0,0,0
15,12,0x0010,16,0,0,0,0
15,13,0x0011,17,0,0,0,0
15,14,0x0012,18,0,0,0,0
15,15,0x0013,19,0,0,0,0
15,16,0x0014,20,0,0,0,0
15,17,0x0015,21,0,0,0,0
15,18,0x0016,22,0,0,0,0
15,19,0x0017,23,0,0,0,0
15,20,0x0018,24,0,0,0,0
15,21,0x0019,25,0,0,0,0
15,22,0x001A,26,0,0,0,0
15,23,0x001B,27,0,0,0,0
15,24,0x001C,28,0,0,0,0
15,25,0x001D,29,0,0,0,0
15,26,0x001E,30,0,0,0,0
15,27,0x001F,31,0,0,0,0
15,28,0x0020,32,0,0,0,0
15,29,0x0021,33,0,0,0,0
15,30,0x0022,34,0,0,0,0
15,31,0x4004,4,0,0,1,0
15,32,0x0004,4,0,0,0,0
15,33,0x0005,5,0,0,0,0
15,34,0x0005,5,0,0,0,0
15,35,0x0005,5,0,0,0,0
15,36,0x0005,5,0,0,0,0
15,37,0x0005,5,0,0,0,0
15,38,0x0005,5,0,0,0,0
15,39,0x01F8,504,0,0,0,0
15,40,0x01F9,505,0,0,0,0
15,41,0x01FA,506,0,0,0,0
15,42,0x01FB,507,0,0,0,0
15,43,0x01FC,508,0,0,0,0
15,44,0x01FD,509,0,0,0,0
15,45,0x01FE,510,0,0,0,0
15,46,0x01FF,511,0,0,0,0
15,47,0x0005,5,0,0,0,0
15,48,0x0005,5,0,0,0,0
15,49,0x0005,5,0,0,0,0
15,50,0x0005,5,0,0,0,0
15,51,0x0005,5,0,0,0,0
15,52,0x0005,5,0,0,0,0
15,53,0x0005,5,0,0,0,0
15,54,0x0005,5,0,0,0,0
15,55,0x0005,5,0,0,0,0
15,56,0x0005,5,0,0,0,0
15,57,0x0005,5,0,0,0,0
15,58,0x0005,5,0,0,0,0
15,59,0x0005,5,0,0,0,0
15,60,0x0005,5,0,0,0,0
15,61,0x0005,5,0,0,0,0
15,62,0x0005,5,0,0,0,0
15,63,0x4004,4,0,0,1,0
16,0,0x0004,4,0,0,0,0
16,1,0x0005,5,0,0,0,0
16,2,0x0023,35,0,0,0,0
16,3,0x0024,36,0,0,0,0
16,4,0x0025,37,0,0,0,0
16,5,0x0026,38,0,0,0,0
16,6,0x0027,39,0,0,0,0
16,7,0x0028,40,0,0,0,0
16,8,0x0029,41,0,0,0,0
16,9,0x002A,42,0,0,0,0
16,10,0x002B,43,0,0,0,0
16,11,0x002C,44,0,0,0,0
16,12,0x002D,45,0,0,0,0
16,13,0x002E,46,0,0,0,0
16,14,0x002F,47,0,0,0,0
16,15,0x0005,5,0,0,0,0
16,16,0x0005,5,0,0,0,0
16,17,0x0005,5,0,0,0,0
16,18,0x0005,5,0,0,0,0
16,19,0x0005,5,0,0,0,0
16,20,0x0005,5,0,0,0,0
16,21,0x0005,5,0,0,0,0
16,22,0x0005,5,0,0,0,0
16,23,0x0005,5,0,0,0,0
16,24,0x0005,5,0,0,0,0
16,25,0x0005,5,0,0,0,0
16,26,0x0005,5,0,0,0,0
16,27,0x0005,5,0,0,0,0
16,28,0x0005,5,0,0,0,0
16,29,0x0005,5,0,0,0,0
16,30,0x0005,5,0,0,0,0
16,31,0x4004,4,0,0,1,0
16,32,0x0004,4,0,0,0,0
16,33,0x0005,5,0,0,0,0
16,34,0x0005,5,0,0,0,0
16,35,0x0013,19,0,0,0,0
16,36,0x0200,512,0,0,0,0
16,37,0x0201,513,0,0,0,0
16,38,0x0202,514,0,0,0,0
16,39,0x0203,515,0,0,0,0
16,40,0x0204,516,0,0,0,0
16,41,0x0205,517,0,0,0,0
16,42,0x0206,518,0,0,0,0
16,43,0x0207,519,0,0,0,0
16,44,0x0208,520,0,0,0,0
16,45,0x0209,521,0,0,0,0
16,46,0x020A,522,0,0,0,0
16,47,0x020B,523,0,0,0,0
16,48,0x0005,5,0,0,0,0
16,49,0x0005,5,0,0,0,0
16,50,0x0005,5,0,0,0,0
16,51,0x0005,5,0,0,0,0
16,52,0x0005,5,0,0,0,0
16,53,0x0005,5,0,0,0,0
16,54,0x0005,5,0,0,0,0
16,55,0x0005,5,0,0,0,0
16,56,0x0005,5,0,0,0,0
16,57,0x0005,5,0,0,0,0
16,58,0x0005,5,0,0,0,0
16,59,0x0005,5,0,0,0,0
16,60,0x0005,5,0,0,0,0
16,61,0x0005,5,0,0,0,0
16,62,0x0005,5,0,0,0,0
16,63,0x4004,4,0,0,1,0
17,0,0x0004,4,0,0,0,0
17,1,0x0030,48,0,0,0,0
17,2,0x0031,49,0,0,0,0
17,3,0x0032,50,0,0,0,0
17,4,0x0032,50,0,0,0,0
17,5,0x0033,51,0,0,0,0
17,6,0x0032,50,0,0,0,0
17,7,0x0033,51,0,0,0,0
17,8,0x0034,52,0,0,0,0
17,9,0x4033,51,0,0,1,0
17,10,0x0032,50,0,0,0,0
17,11,0x0032,50,0,0,0,0
17,12,0x0035,53,0,0,0,0
17,13,0x0036,54,0,0,0,0
17,14,0x0037,55,0,0,0,0
17,15,0x0038,56,0,0,0,0
17,16,0x0039,57,0,0,0,0
17,17,0x003A,58,0,0,0,0
17,18,0x0005,5,0,0,0,0
17,19,0x0005,5,0,0,0,0
17,20,0x0005,5,0,0,0,0
17,21,0x0005,5,0,0,0,0
17,22,0x0005,5,0,0,0,0
17,23,0x0005,5,0,0,0,0
17,24,0x0005,5,0,0,0,0
17,25,0x0005,5,0,0,0,0
17,26,0x0005,5,0,0,0,0
17,27,0x0005,5,0,0,0,0
17,28,0x0005,5,0,0,0,0
17,29,0x0005,5,0,0,0,0
17,30,0x0005,5,0,0,0,0
17,31,0x4004,4,0,0,1,0
17,32,0x020C,524,0,0,0,0
17,33,0x020D,525,0,0,0,0
17,34,0x020E,526,0,0,0,0
17,35,0x020E,526,0,0,0,0
17,36,0x020E,526,0,0,0,0
17,37,0x020E,526,0,0,0,0
17,38,0x020E,526,0,0,0,0
17,39,0x020E,526,0,0,0,0
17,40,0x020E,526,0,0,0,0
17,41,0x020E,526,0,0,0,0
17,42,0x020E,526,0,0,0,0
17,43,0x020E,526,0,0,0,0
17,44,0x020E,526,0,0,0,0
17,45,0x020E,526,0,0,0,0
17,46,0x020E,526,0,0,0,0
17,47,0x020F,527,0,0,0,0
17,48,0x020E,526,0,0,0,0
17,49,0x020E,526,0,0,0,0
17,50,0x020E,526,0,0,0,0
17,51,0x020E,526,0,0,0,0
17,52,0x020E,526,0,0,0,0
17,53,0x020E,526,0,0,0,0
17,54,0x020E,526,0,0,0,0
17,55,0x020E,526,0,0,0,0
17,56,0x020E,526,0,0,0,0
17,57,0x020E,526,0,0,0,0
17,58,0x020E,526,0,0,0,0
17,59,0x020E,526,0,0,0,0
17,60,0x020E,526,0,0,0,0
17,61,0x020E,526,0,0,0,0
17,62,0x420D,525,0,0,1,0
17,63,0x0210,528,0,0,0,0
18,0,0x003B,59,0,0,0,0
18,1,0x003C,60,0,0,0,0
18,2,0x003D,61,0,0,0,0
18,3,0x003E,62,0,0,0,0
18,4,0x003F,63,0,0,0,0
18,5,0x0040,64,0,0,0,0
18,6,0x0041,65,0,0,0,0
18,7,0x0042,66,0,0,0,0
18,8,0x0043,67,0,0,0,0
18,9,0x0044,68,0,0,0,0
18,10,0x0045,69,0,0,0,0
18,11,0x0046,70,0,0,0,0
18,12,0x0047,71,0,0,0,0
18,13,0x0048,72,0,0,0,0
18,14,0x0049,73,0,0,0,0
18,15,0x004A,74,0,0,0,0
18,16,0x004B,75,0,0,0,0
18,17,0x004C,76,0,0,0,0
18,18,0x004D,77,0,0,0,0
18,19,0x0005,5,0,0,0,0
18,20,0x0005,5,0,0,0,0
18,21,0x0005,5,0,0,0,0
18,22,0x004E,78,0,0,0,0
18,23,0x004F,79,0,0,0,0
18,24,0x0050,80,0,0,0,0
18,25,0x0051,81,0,0,0,0
18,26,0x0051,81,0,0,0,0
18,27,0x0051,81,0,0,0,0
18,28,0x0051,81,0,0,0,0
18,29,0x0051,81,0,0,0,0
18,30,0x0052,82,0,0,0,0
18,31,0x4004,4,0,0,1,0
18,32,0x0211,529,0,0,0,0
18,33,0x0212,530,0,0,0,0
18,34,0x0212,530,0,0,0,0
18,35,0x0212,530,0,0,0,0
18,36,0x0212,530,0,0,0,0
18,37,0x0212,530,0,0,0,0
18,38,0x0212,530,0,0,0,0
18,39,0x0212,530,0,0,0,0
18,40,0x0212,530,0,0,0,0
18,41,0x0212,530,0,0,0,0
18,42,0x0212,530,0,0,0,0
18,43,0x0212,530,0,0,0,0
18,44,0x0212,530,0,0,0,0
18,45,0x0212,530,0,0,0,0
18,46,0x0212,530,0,0,0,0
18,47,0x0212,530,0,0,0,0
18,48,0x0212,530,0,0,0,0
18,49,0x0212,530,0,0,0,0
18,50,0x0212,530,0,0,0,0
18,51,0x0212,530,0,0,0,0
18,52,0x0212,530,0,0,0,0
18,53,0x0212,530,0,0,0,0
18,54,0x0212,530,0,0,0,0
18,55,0x0212,530,0,0,0,0
18,56,0x0212,530,0,0,0,0
18,57,0x0212,530,0,0,0,0
18,58,0x0212,530,0,0,0,0
18,59,0x0212,530,0,0,0,0
18,60,0x0212,530,0,0,0,0
18,61,0x0212,530,0,0,0,0
18,62,0x0212,530,0,0,0,0
18,63,0x0213,531,0,0,0,0
19,0,0x0004,4,0,0,0,0
19,1,0x0005,5,0,0,0,0
19,2,0x0005,5,0,0,0,0
19,3,0x0005,5,0,0,0,0
19,4,0x0005,5,0,0,0,0
19,5,0x0005,5,0,0,0,0
19,6,0x0005,5,0,0,0,0
19,7,0x0053,83,0,0,0,0
19,8,0x0054,84,0,0,0,0
19,9,0x0055,85,0,0,0,0
19,10,0x0056,86,0,0,0,0
19,11,0x0057,87,0,0,0,0
19,12,0x0058,88,0,0,0,0
19,13,0x0059,89,0,0,0,0
19,14,0x005A,90,0,0,0,0
19,15,0x005B,91,0,0,0,0
19,16,0x005C,92,0,0,0,0
19,17,0x005D,93,0,0,0,0
19,18,0x005E,94,0,0,0,0
19,19,0x0005,5,0,0,0,0
19,20,0x0005,5,0,0,0,0
19,21,0x0005,5,0,0,0,0
19,22,0x005F,95,0,0,0,0
19,23,0x0060,96,0,0,0,0
19,24,0x0061,97,0,0,0,0
19,25,0x0062,98,0,0,0,0
19,26,0x0063,99,0,0,0,0
19,27,0x0064,100,0,0,0,0
19,28,0x0065,101,0,0,0,0
19,29,0x0066,102,0,0,0,0
19,30,0x0067,103,0,0,0,0
19,31,0x4004,4,0,0,1,0
19,32,0x1C05,5,7,0,0,0
19,33,0x1C05,5,7,0,0,0
19,34,0x1C05,5,7,0,0,0
19,35,0x1C05,5,7,0,0,0
19,36,0x1C05,5,7,0,0,0
19,37,0x1C05,5,7,0,0,0
19,38,0x1C05,5,7,0,0,0
19,39,0x1C05,5,7,0,0,0
19,40,0x1C05,5,7,0,0,0
19,41,0x1C05,5,7,0,0,0
19,42,0x1C05,5,7,0,0,0
19,43,0x1C05,5,7,0,0,0
19,44,0x1C05,5,7,0,0,0
19,45,0x1C05,5,7,0,0,0
19,46,0x1C05,5,7,0,0,0
19,47,0x1C05,5,7,0,0,0
19,48,0x1C05,5,7,0,0,0
19,49,0x1C05,5,7,0,0,0
19,50,0x1C05,5,7,0,0,0
19,51,0x1C05,5,7,0,0,0
19,52,0x1C05,5,7,0,0,0
19,53,0x1C05,5,7,0,0,0
19,54,0x1C05,5,7,0,0,0
19,55,0x1C05,5,7,0,0,0
19,56,0x1C05,5,7,0,0,0
19,57,0x1C05,5,7,0,0,0
19,58,0x1C05,5,7,0,0,0
19,59,0x1C05,5,7,0,0,0
19,60,0x1C05,5,7,0,0,0
19,61,0x1C05,5,7,0,0,0
19,62,0x1C05,5,7,0,0,0
19,63,0x1C05,5,7,0,0,0
20,0,0x0004,4,0,0,0,0
20,1,0x0005,5,0,0,0,0
20,2,0x0005,5,0,0,0,0
20,3,0x0005,5,0,0,0,0
20,4,0x0005,5,0,0,0,0
20,5,0x0005,5,0,0,0,0
20,6,0x0005,5,0,0,0,0
20,7,0x0068,104,0,0,0,0
20,8,0x0069,105,0,0,0,0
20,9,0x006A,106,0,0,0,0
20,10,0x006B,107,0,0,0,0
20,11,0x006C,108,0,0,0,0
20,12,0x006D,109,0,0,0,0
20,13,0x006E,110,0,0,0,0
20,14,0x006F,111,0,0,0,0
20,15,0x0070,112,0,0,0,0
20,16,0x0071,113,0,0,0,0
20,17,0x0072,114,0,0,0,0
20,18,0x0073,115,0,0,0,0
20,19,0x0074,116,0,0,0,0
20,20,0x0075,117,0,0,0,0
20,21,0x0076,118,0,0,0,0
20,22,0x0077,119,0,0,0,0
20,23,0x0078,120,0,0,0,0
20,24,0x0079,121,0,0,0,0
20,25,0x007A,122,0,0,0,0
20,26,0x007B,123,0,0,0,0
20,27,0x007C,124,0,0,0,0
20,28,0x007D,125,0,0,0,0
20,29,0x007E,126,0,0,0,0
20,30,0x0067,103,0,0,0,0
20,31,0x4004,4,0,0,1,0
20,32,0x1C05,5,7,0,0,0
20,33,0x1C05,5,7,0,0,0
20,34,0x1C05,5,7,0,0,0
20,35,0x1C05,5,7,0,0,0
20,36,0x1C05,5,7,0,0,0
20,37,0x1C05,5,7,0,0,0
20,38,0x1C05,5,7,0,0,0
20,39,0x1C05,5,7,0,0,0
20,40,0x1C05,5,7,0,0,0
20,41,0x1C05,5,7,0,0,0
20,42,0x1C05,5,7,0,0,0
20,43,0x1C05,5,7,0,0,0
20,44,0x1C05,5,7,0,0,0
20,45,0x1C05,5,7,0,0,0
20,46,0x1C05,5,7,0,0,0
20,47,0x1C05,5,7,0,0,0
20,48,0x1C05,5,7,0,0,0
20,49,0x1C05,5,7,0,0,0
20,50,0x1C05,5,7,0,0,0
20,51,0x1C05,5,7,0,0,0
20,52,0x1C05,5,7,0,0,0
20,53,0x1C05,5,7,0,0,0
20,54,0x1C05,5,7,0,0,0
20,55,0x1C05,5,7,0,0,0
20,56,0x1C05,5,7,0,0,0
20,57,0x1C05,5,7,0,0,0
20,58,0x1C05,5,7,0,0,0
20,59,0x1C05,5,7,0,0,0
20,60,0x1C05,5,7,0,0,0
20,61,0x1C05,5,7,0,0,0
20,62,0x1C05,5,7,0,0,0
20,63,0x1C05,5,7,0,0,0
21,0,0x0004,4,0,0,0,0
21,1,0x0005,5,0,0,0,0
21,2,0x0005,5,0,0,0,0
21,3,0x0005,5,0,0,0,0
21,4,0x0005,5,0,0,0,0
21,5,0x0005,5,0,0,0,0
21,6,0x0005,5,0,0,0,0
21,7,0x0005,5,0,0,0,0
21,8,0x0005,5,0,0,0,0
21,9,0x0005,5,0,0,0,0
21,10,0x0005,5,0,0,0,0
21,11,0x0005,5,0,0,0,0
21,12,0x007F,127,0,0,0,0
21,13,0x0080,128,0,0,0,0
21,14,0x0081,129,0,0,0,0
21,15,0x0082,130,0,0,0,0
21,16,0x0083,131,0,0,0,0
21,17,0x0084,132,0,0,0,0
21,18,0x0085,133,0,0,0,0
21,19,0x0086,134,0,0,0,0
21,20,0x0087,135,0,0,0,0
21,21,0x0088,136,0,0,0,0
21,22,0x0077,119,0,0,0,0
21,23,0x0089,137,0,0,0,0
21,24,0x008A,138,0,0,0,0
21,25,0x008B,139,0,0,0,0
21,26,0x008C,140,0,0,0,0
21,27,0x008D,141,0,0,0,0
21,28,0x008E,142,0,0,0,0
21,29,0x008F,143,0,0,0,0
21,30,0x0067,103,0,0,0,0
21,31,0x4004,4,0,0,1,0
21,32,0x1C05,5,7,0,0,0
21,33,0x1C05,5,7,0,0,0
21,34,0x1C05,5,7,0,0,0
21,35,0x1C05,5,7,0,0,0
21,36,0x1C05,5,7,0,0,0
21,37,0x1C05,5,7,0,0,0
21,38,0x1C05,5,7,0,0,0
21,39,0x1C05,5,7,0,0,0
21,40,0x1C05,5,7,0,0,0
21,41,0x1C05,5,7,0,0,0
21,42,0x1C05,5,7,0,0,0
21,43,0x1C05,5,7,0,0,0
21,44,0x1C05,5,7,0,0,0
21,45,0x1C05,5,7,0,0,0
21,46,0x1C05,5,7,0,0,0
21,47,0x1C05,5,7,0,0,0
21,48,0x1C05,5,7,0,0,0
21,49,0x1C05,5,7,0,0,0
21,50,0x1C05,5,7,0,0,0
21,51,0x1C05,5,7,0,0,0
21,52,0x1C05,5,7,0,0,0
21,53,0x1C05,5,7,0,0,0
21,54,0x1C05,5,7,0,0,0
21,55,0x1C05,5,7,0,0,0
21,56,0x1C05,5,7,0,0,0
21,57,0x1C05,5,7,0,0,0
21,58,0x1C05,5,7,0,0,0
21,59,0x1C05,5,7,0,0,0
21,60,0x1C05,5,7,0,0,0
21,61,0x1C05,5,7,0,0,0
21,62,0x1C05,5,7,0,0,0
21,63,0x1C05,5,7,0,0,0
22,0,0x0004,4,0,0,0,0
22,1,0x0005,5,0,0,0,0
22,2,0x0005,5,0,0,0,0
22,3,0x0005,5,0,0,0,0
22,4,0x0090,144,0,0,0,0
22,5,0x0091,145,0,0,0,0
22,6,0x0092,146,0,0,0,0
22,7,0x0093,147,0,0,0,0
22,8,0x0094,148,0,0,0,0
22,9,0x0095,149,0,0,0,0
22,10,0x0096,150,0,0,0,0
22,11,0x0097,151,0,0,0,0
22,12,0x0098,152,0,0,0,0
22,13,0x0099,153,0,0,0,0
22,14,0x009A,154,0,0,0,0
22,15,0x009B,155,0,0,0,0
22,16,0x009C,156,0,0,0,0
22,17,0x009D,157,0,0,0,0
22,18,0x009E,158,0,0,0,0
22,19,0x009F,159,0,0,0,0
22,20,0x00A0,160,0,0,0,0
22,21,0x0030,48,0,0,0,0
22,22,0x0077,119,0,0,0,0
22,23,0x00A1,161,0,0,0,0
22,24,0x00A2,162,0,0,0,0
22,25,0x00A3,163,0,0,0,0
22,26,0x00A4,164,0,0,0,0
22,27,0x00A5,165,0,0,0,0
22,28,0x00A6,166,0,0,0,0
22,29,0x00A7,167,0,0,0,0
22,30,0x0067,103,0,0,0,0
22,31,0x4004,4,0,0,1,0
22,32,0x1C05,5,7,0,0,0
22,33,0x1C05,5,7,0,0,0
22,34,0x1C05,5,7,0,0,0
22,35,0x1C05,5,7,0,0,0
22,36,0x1C05,5,7,0,0,0
22,37,0x1C05,5,7,0,0,0
22,38,0x1C05,5,7,0,0,0
22,39,0x1C05,5,7,0,0,0
22,40,0x1C05,5,7,0,0,0
22,41,0x1C05,5,7,0,0,0
22,42,0x1C05,5,7,0,0,0
22,43,0x1C05,5,7,0,0,0
22,44,0x1C05,5,7,0,0,0
22,45,0x1C05,5,7,0,0,0
22,46,0x1C05,5,7,0,0,0
22,47,0x1C05,5,7,0,0,0
